GROUP,snapdate,인당 프로젝트수,인당 상시잔여이슈,이슈 처리일,Commit당 이슈발생,인당 이슈Inflow(발생),인당 이슈Outflow(해결),인당 코드 변경량,인당 개발산출물Outflow(해결),인당 Commit코드 변경량,인당 개발산출물 Burndown,개발산출물 처리율 (Outflow/Inflow),인당 개발산출물 상시잔여수,인당 개발산출물Inflow(발생),인당 이슈 Burndown,이슈 처리율(Outflow/Inflow),이슈 최초대응일,개발산출물 최초대응일,개발산출물 처리일,인당 개발산출물+Review Outflow,인당 Review수,인당 Reject수,Reject/Review율[리뷰관점],Commit당 Rejected수(AI+Reviewer)[리뷰관점],인당 Rejected수(AI+Reviewer)[리뷰관점],인당 Rejected(AI+RV)/Commit율[리뷰관점],활성개발자수,이슈 활성개발자수,Code 활성개발자수,산출물 활성개발자수,이슈Inflow(발생),이슈Outflow(해결),Code Review수,Code Reject수,완료이슈 Reopen율,진성완료이슈 Reopen율,잔여이슈 Reopen율[내부],ShiftLeft Reopen율[내부],진성ShiftLeft Reopen율[내부],누적전체이슈 Reopen율[내부],누적진성전체이슈 Reopen율[내부],누적전체이슈 대비 잔여이슈Reopen율[내부],누적진성전체이슈 대비 잔여이슈Reopen율[내부],이슈 쏠림[내부],인라인 리뷰 코드수정비율[내부],인라인 개발자리뷰 코드수정비율[내부],인라인 정적분석 코드수정비율[내부],커밋당 인라인 리뷰 코드수정횟수[내부],커밋당 인라인 AI리뷰 코드수정횟수[내부],커밋당 인라인 개발자리뷰 코드수정횟수[내부],인라인 개발자+AI리뷰 코드수정비율[내부],커밋당 인라인 개발자+AI리뷰 코드수정횟수[내부],인라인 개발자+AI리뷰 코드수정or응답 비율[내부],커밋당 인라인 개발자+AI리뷰 코드수정or응답 횟수[내부],인라인 개발자리뷰 코드수정or응답 비율[내부],커밋당 인라인 개발자리뷰 코드수정or응답 횟수[내부],커밋당 인라인 AI리뷰 코드수정or응답 횟수[내부],평균 잔여이슈Age[내부],Commit 활성개발자수[내부],Review 활성개발자수[내부],코드 변경량(TOTAL LOC),이슈결함밀도(이슈Inflow/변경kLOC),Commit당 코드 변경량(LOC) [내부],코드 삽입율(Insert LOC/Total LOC) [내부],코드 삭제율(Delete LOC/Total LOC) [내부],코드 수정 밀도 (Total LOC / 개발산출물 Outflow) [내부],개발산출물 밀도 (개발산출물 Outflow/Total LOC*1000) [내부],개발산출물 Inflow [내부],개발산출물 Outflow [내부],이슈결함밀도2(이슈Inflow/변경kLOC)[내부],누적완료이슈 Reopen율[내부],누적진성완료이슈 Reopen율[내부],진성이슈Inflow(발생)[내부],진성이슈결함밀도(이슈Inflow/변경kLOC)[내부],인라인 AI리뷰 코드수정비율[내부],인라인 AI리뷰 코드수정or응답 비율[내부]
"AAP Unit","2025-11-24","1","4.128","6.681","0.901","3.368","3.789","312.294","63.833","80.037","-53.778","634.807","12.268","60.333","-0.364","112.5","0.167","0","13.464","39.4","7.419","0.032","0.435","0.493","1.129","51.863","38","29","36","38","64","72","230","1","8.333","4.255","0","7.353","2.326","13.995","12.7","0.443","0.617","86","13.71","null","null","0.327","0.327","0","13.71","0.327","63.71","1.519","null","0","1.519","16.945","21","30","5309","10.925","78.07","78.41","21.59","4.62","216.42","181","1149","12.143","14.898","13.822","42","6.498","13.71","63.71"
"AAP Unit","2025-12-01","1","4.152","6.696","0.912","3.467","2.875","348.765","4.333","118.895","-2.571","325","5.879","2.667","0.286","88.462","0.117","0","34.577","6.364","5.576","0.061","1.087","1.561","2.697","140.807","39","29","37","39","52","46","184","2","6.522","3.03","null","22.727","27.273","13.832","12.485","0.43","0.6","80","15.51","66.667","null","1.267","1.2","0.067","15.51","1.267","50.408","4.117","100","0.1","4.017","16.62","21","33","5929","8.18","114.02","77.53","22.47","228.04","4.39","8","26","9.254","14.552","13.36","27","4.891","14.876","49.793"
"AAP Unit","2025-12-08","1","4.861","6.556","0.865","3.214","2","227.059","48.545","82.512","8.083","84.628","24.476","105.167","0.429","80","0.092","0","29.35","20.029","4.912","0.059","1.198","0.923","1.412","88.426","39","30","37","39","45","36","167","2","16.667","23.81","0","17.241","15.789","13.758","12.515","0.168","0.236","76","11.111","100","null","0.34","0.321","0.019","11.111","0.34","43.827","1.34","100","0.019","1.321","16.412","21","33","3860","19.171","89.77","78.68","21.32","7.23","138.34","631","534","9.194","14.647","13.666","31","11.14","10.559","43.478"
"AAP Unit","2025-12-15","1","5.589","2.931","2.395","4.905","1.813","260.643","20.556","83.299","-17.8","2642.857","6.195","3.5","3.524","28.155","0.78","null","6.843","10.344","4.563","0","0","1.093","1.469","102.647","39","30","37","38","103","29","146","0","10.345","14.286","0","13.043","11.429","13.727","12.573","0.416","0.588","78","7.744","null","null","0.535","0.535","0","7.744","0.535","28.62","1.977","null","0","1.977","12.314","21","34","3649","23.02","104.26","82.21","17.79","19.72","50.7","7","185","27.434","15.137","14.448","55","12.469","7.744","28.62"
"AAP Unit","2025-12-22","1","6.468","3.391","1.25","3.095","3.368","279.846","3.8","90.788","-3.8","Infinity","5.338","null","0.038","98.462","0.74","null","45.474","5.933","5.483","0.034","0.629","0.654","1.172","85.541","38","32","37","37","65","64","159","1","15.625","16.279","0","13.675","10","14.089","13.094","0.324","0.463","77","30","null","null","0.288","0.288","0","30","0.288","100","0.962","null","0","0.962","15.505","23","34","3638","17.592","88.73","78.83","21.17","191.47","5.22","0","19","17.84","15.219","14.631","36","9.758","30","100"
"AAP Unit","2025-12-29","1","5.296","6.152","1.34","3.5","2.556","162.55","1.5","69.935","11.2","9.677","8.732","62","0.68","73.016","0.154","null","49.5","3.93","3.791","0.023","0.613","0.426","0.465","64.286","50","37","50","50","63","46","163","1","15.217","12.121","0","14.783","10","13.908","12.848","0.454","0.642","75","7.258","null","50","0.2","0.178","0","6.557","0.178","20.492","0.556","null","0","0.556","18.458","33","50","3251","15.534","77.4","82.41","17.59","541.83","1.85","62","6","18.29","15.059","14.376","35","7.69","6.557","20.492"
"AAP Unit","2026-01-05","1","4.832","11.459","0.384","2.923","3.7","254.353","1","91.644","-1","Infinity","7.759","null","0.063","97.368","0.086","null","50","6.5","6.45","0.05","0.775","0.182","0.45","58.333","51","37","51","51","38","37","258","2","5.405","6.667","0","10.072","7.377","13.806","12.804","0.373","0.529","78","11.111","75","0","0.07","0.04","0.03","12.727","0.07","72.727","0.4","75","0.03","0.37","19.821","34","49","4324","11.679","46","87.21","12.79","2162","0.46","0","2","10.033","14.79","14.112","15","5.319","7.843","72.549"
"AAP Unit","2026-01-12","1","5.242","7.827","3.15","3.5","3.059","183.9","1","115.67","1","44.444","7.941","4.5","0.5","82.54","0.356","null","122.25","2.03","1.969","0.031","1.587","1.25","0.781","100","51","37","49","49","63","52","63","1","19.231","21.429","0","7.447","4.575","14.317","13.354","0.362","0.518","83","11.168","23.81","17.647","1.375","0.5","0.313","8.904","0.813","99.315","9.063","100","1.313","7.75","15.605","33","49","1839","33.17","114.94","87.71","12.29","459.75","2.18","9","4","20.445","15.221","14.571","31","15.769","6.4","99.2"
"AAP Unit","2026-01-19","1","5.662","10.725","1.372","3.105","3.286","145.412","1.333","60.197","0.6","57.143","8.902","3.5","-0.4","116.949","0.782","null","37.25","4.469","4.344","0.031","0.719","0.674","0.906","87.255","50","36","48","48","59","69","139","1","23.188","15.385","0","11.927","10.256","14.454","12.952","0.069","0.1","80","27.119","50","10","0.364","0.273","0.068","30.612","0.341","77.551","0.864","100","0.136","0.727","13.644","33","48","2472","25.485","60.29","82.32","17.68","618","1.62","7","4","27.372","15.576","14.447","27","11.327","27.907","74.419"
"AAP Unit","2026-01-26","1","4.811","8.092","1.136","3.526","3.474","238.55","4.5","87.797","-1","180","9.188","1.667","0.045","98.507","0.143","0","2.444","4.881","4.667","0.048","1.02","0.475","0.667","44.94","52","38","49","49","67","66","196","2","7.576","0","0","8.989","5","14.181","12.5","0.133","0.194","83","8.219","7.692","0","0.111","0.093","0.019","8.955","0.111","85.075","1.056","53.846","0.13","0.926","12.325","34","48","4771","17.606","88.35","72.44","27.56","530.11","1.89","5","9","18.501","15.147","13.759","29","7.336","9.259","92.593"
"AAP Unit","2026-02-02","1","5.546","9.303","1.772","4.591","3","222.105","1.033","74.367","3.104","17.222","11.655","6","1.296","65.347","0.519","null","67.6","4.104","3.975","0","0","0.386","0.55","41.131","52","37","49","49","101","66","159","0","7.576","11.111","0","7.692","6.667","13.619","12.052","0","0","82","19.167","null","null","0.348","0.348","0","19.167","0.348","72.5","1.318","null","0","1.318","11.414","31","46","4220","25.237","76.73","73.91","26.09","816.77","1.22","30","5.167","22.467","14.835","13.689","41","10.782","19.167","72.5"
"AAP Unit","2026-02-09","1","9.147","3.871","1.623","5.333","6.2","258.75","2.833","91.418","-2.233","472.222","11.811","1.5","-0.48","110.714","0.152","0","67.929","5.543","5.179","0","0","0.493","0.872","60.68","50","38","46","46","112","124","202","0","10.484","10.588","0","8.374","7.792","13.861","12.587","0.297","0.437","79","16.071","0","0","0.13","0.13","0","16.981","0.13","86.792","0.667","20","0.014","0.652","10.993","30","43","5175","18.357","84.84","75.63","24.37","365.29","2.74","3","14.167","23.842","14.504","13.43","50","7.44","18.75","93.75"
"AAP Unit","2026-02-16","1","5.085","3.273","1.182","4.588","2.75","264.864","9","115.831","-8.333","1350","11.835","2","0.958","70.513","0.169","null","12.444","5.268","4.61","0.073","1.587","0.939","1.512","129.167","49","37","45","45","78","55","189","3","5.455","7.143","null","1.744","1.307","13.318","12.023","0.171","0.249","71","20.482","53.333","null","0.567","0.3","0.267","20.482","0.567","83.133","2.3","100","0.5","1.8","12.201","28","42","5827","11.841","102.23","85.62","14.38","215.81","4.63","2","27","14.179","14.198","13.197","27","3.089","13.235","79.412"
"AAP Unit","2026-02-23","1","6.39","9.955","4.615","4.286","1.692","149.625","null","115.188","5","0","11.924","5","2.111","36.667","0.5","null","null","2.04","2.04","0","0","1.615","0.84","106.25","50","38","45","45","60","22","51","0","22.727","38.462","0","12.5","14.286","13.034","11.769","0.11","0.158","77","0","null","null","0","0","0","0","0","100","2.5","null","0","2.5","15.942","27","42","1197","53.467","108.82","86.3","13.7","0","0","5","0","17.084","14.347","13.548","9","5.013","0","100"
"AAP Unit","2026-03-02","1","7.21","8.137","1.581","4.25","3.476","222.357","2","77.456","-1.6","500","12.2","2","-0.208","107.353","0.124","null","57.6","3.051","2.868","0.026","0.917","0.907","1.026","133.413","53","39","46","47","68","73","109","1","5.479","8.824","0","1.429","0","11.725","10.452","0.236","0.284","74","17.419","42.105","11.111","2.25","1.333","0.667","18.75","2","50","5.333","68.421","1.083","4.25","23.149","27","43","3113","null","75.93","79.31","20.69","311.3","3.21","2","10","31.555","11.826","10.529","3","null","14.679","46.789"
"NAD&V2X Unit","2025-03-03","1","null","null","null","null","null","null","null","null","null","null","3","null","null","null","null","null","null","null","null","null","null","null","null","null","9","null","8","9","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","3","5","null","null","null","null","null","0","0","0","0","null","null","null","null","null","null","null"
"NAD&V2X Unit","2025-03-10","1","null","null","null","null","null","null","null","null","null","null","3","null","null","null","null","null","null","null","null","null","null","null","null","null","8","null","7","8","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","3","4","null","null","null","null","null","0","0","0","0","null","null","null","null","null","null","null"
"NAD&V2X Unit","2025-03-17","1","null","null","null","null","null","null","null","null","null","null","3","null","null","null","null","null","null","null","null","null","null","null","null","null","2","null","1","2","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","1","null","null","null","null","null","null","0","0","0","0","null","null","null","null","null","null","null"
"NAD&V2X Unit","2025-03-24","1","null","null","null","null","null","null","null","null","null","null","3","null","null","null","null","null","null","null","null","null","null","null","null","null","2","null","1","2","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","1","null","null","null","null","null","null","0","0","0","0","null","null","null","null","null","null","null"
"NAD&V2X Unit","2025-03-31","1","null","null","null","null","null","null","null","null","null","null","3","null","null","null","null","null","null","null","null","null","null","null","null","null","1","null","null","1","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","0","0","0","0","null","null","null","null","null","null","null"
"NAD&V2X Unit","2025-04-07","1","null","null","null","null","null","null","null","null","null","null","3","null","null","null","null","null","null","null","null","null","null","null","null","null","1","null","null","1","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","0","0","0","0","null","null","null","null","null","null","null"
"NAD&V2X Unit","2025-04-14","1","null","null","null","null","null","null","null","null","null","null","3","null","null","null","null","null","null","null","null","null","null","null","null","null","1","null","null","1","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","0","0","0","0","null","null","null","null","null","null","null"
"NAD&V2X Unit","2025-04-21","1","null","null","null","null","null","null","null","null","null","null","3","null","null","null","null","null","null","null","null","null","null","null","null","null","1","null","null","1","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","0","0","0","0","null","null","null","null","null","null","null"
"NAD&V2X Unit","2025-04-28","1","null","null","null","null","null","null","null","null","null","null","3","null","null","null","null","null","null","null","null","null","null","null","null","null","1","null","null","1","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","0","0","0","0","null","null","null","null","null","null","null"
"NAD&V2X Unit","2025-05-05","1","null","null","null","null","null","null","null","null","null","null","3","null","null","null","null","null","null","null","null","null","null","null","null","null","1","null","null","1","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","0","0","0","0","null","null","null","null","null","null","null"
"NAD&V2X Unit","2025-05-12","null","null","null","null","null","null","null","null","null","null","null","3","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","0","0","0","0","null","null","null","null","null","null","null"
"NAD&V2X Unit","2025-05-19","null","null","null","null","null","null","null","null","null","null","null","3","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","0","0","0","0","null","null","null","null","null","null","null"
"NAD&V2X Unit","2025-05-26","null","null","null","null","null","null","null","null","null","null","null","3","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","0","0","0","0","null","null","null","null","null","null","null"
"NAD&V2X Unit","2025-12-01","1","null","null","0","null","null","26","null","26","null","null","null","null","null","null","null","null","null","3.833","3.833","0","0","2","1.333","266.667","10","null","10","10","null","null","23","0","null","null","null","null","null","null","null","null","null","null","23.81","null","null","1.25","1.25","0","23.81","1.25","23.81","1.25","null","0","1.25","null","3","10","52","0","26","94.23","5.77","0","0","null","null","0","null","null","null","0","23.81","23.81"
